,topic,category 0,category 1,category 2,category 3,category 4,category 5
160,Particulate Organic Carbon Influence on Biomass,Fish Population Metrics,Fish Biomass Levels,Habitat-Specific Biomass Distribution,Open Ocean Biomass Concentrations,Deep-Sea Fish Biomass Tendencies,Particulate Organic Carbon Influence on Biomass
161,Estuarine Habitat Biomass Presence,Fish Population Metrics,Fish Biomass Levels,Habitat-Specific Biomass Distribution,Estuarine Habitat Biomass Presence,,
162,Juvenile Fish Biomass Density,Fish Population Metrics,Fish Biomass Levels,Habitat-Specific Biomass Distribution,Estuarine Habitat Biomass Presence,Juvenile Fish Biomass Density,
163,Species-Specific Juvenile Biomass Density,Fish Population Metrics,Fish Biomass Levels,Habitat-Specific Biomass Distribution,Estuarine Habitat Biomass Presence,Juvenile Fish Biomass Density,Species-Specific Juvenile Biomass Density
164,Habitat-Specific Juvenile Biomass Density,Fish Population Metrics,Fish Biomass Levels,Habitat-Specific Biomass Distribution,Estuarine Habitat Biomass Presence,Juvenile Fish Biomass Density,Habitat-Specific Juvenile Biomass Density
165,Estuarine Fish Species Diversity,Fish Population Metrics,Fish Biomass Levels,Habitat-Specific Biomass Distribution,Estuarine Habitat Biomass Presence,Estuarine Fish Species Diversity,
166,Species Richness Levels,Fish Population Metrics,Fish Biomass Levels,Habitat-Specific Biomass Distribution,Estuarine Habitat Biomass Presence,Estuarine Fish Species Diversity,Species Richness Levels
167,Endemic Species Counts,Fish Population Metrics,Fish Biomass Levels,Habitat-Specific Biomass Distribution,Estuarine Habitat Biomass Presence,Estuarine Fish Species Diversity,Endemic Species Counts
168,Invasive Species Presence,Fish Population Metrics,Fish Biomass Levels,Habitat-Specific Biomass Distribution,Estuarine Habitat Biomass Presence,Estuarine Fish Species Diversity,Invasive Species Presence
169,Habitat-specific Species Diversity,Fish Population Metrics,Fish Biomass Levels,Habitat-Specific Biomass Distribution,Estuarine Habitat Biomass Presence,Estuarine Fish Species Diversity,Habitat-specific Species Diversity
170,Fish Reproductive Rates,Fish Population Metrics,Fish Reproductive Rates,,,,
171,Egg Viability Rates,Fish Population Metrics,Fish Reproductive Rates,Egg Viability Rates,,,
172,Egg Development Time,Fish Population Metrics,Fish Reproductive Rates,Egg Viability Rates,Egg Development Time,,
173,Embryonic Temperature Exposure,Fish Population Metrics,Fish Reproductive Rates,Egg Viability Rates,Egg Development Time,Embryonic Temperature Exposure,
174,Embryo Survival Rate,Fish Population Metrics,Fish Reproductive Rates,Egg Viability Rates,Egg Development Time,Embryonic Temperature Exposure,Embryo Survival Rate
175,Heart Rate Variability in Embryos,Fish Population Metrics,Fish Reproductive Rates,Egg Viability Rates,Egg Development Time,Embryonic Temperature Exposure,Heart Rate Variability in Embryos
176,Embryonic Growth Rate,Fish Population Metrics,Fish Reproductive Rates,Egg Viability Rates,Egg Development Time,Embryonic Temperature Exposure,Embryonic Growth Rate
177,Developmental Time to Hatching,Fish Population Metrics,Fish Reproductive Rates,Egg Viability Rates,Egg Development Time,Embryonic Temperature Exposure,Developmental Time to Hatching
178,Larval Stage Development Duration,Fish Population Metrics,Fish Reproductive Rates,Egg Viability Rates,Egg Development Time,Larval Stage Development Duration,
179,Larval Growth Rate,Fish Population Metrics,Fish Reproductive Rates,Egg Viability Rates,Egg Development Time,Larval Stage Development Duration,Larval Growth Rate
180,Larval Mortality Rate,Fish Population Metrics,Fish Reproductive Rates,Egg Viability Rates,Egg Development Time,Larval Stage Development Duration,Larval Mortality Rate
181,Duration of Metamorphosis,Fish Population Metrics,Fish Reproductive Rates,Egg Viability Rates,Egg Development Time,Larval Stage Development Duration,Duration of Metamorphosis
182,Size at Metamorphosis,Fish Population Metrics,Fish Reproductive Rates,Egg Viability Rates,Egg Development Time,Larval Stage Development Duration,Size at Metamorphosis
183,Egg Hatch Success Rate,Fish Population Metrics,Fish Reproductive Rates,Egg Viability Rates,Egg Hatch Success Rate,,
184,Water Temperature Variability,Fish Population Metrics,Fish Reproductive Rates,Egg Viability Rates,Egg Hatch Success Rate,Water Temperature Variability,
185,Thermal Tolerance Ranges of Fish Species,Fish Population Metrics,Fish Reproductive Rates,Egg Viability Rates,Egg Hatch Success Rate,Water Temperature Variability,Thermal Tolerance Ranges of Fish Species
186,Spawning Success Rates Related to Temperature,Fish Population Metrics,Fish Reproductive Rates,Egg Viability Rates,Egg Hatch Success Rate,Water Temperature Variability,Spawning Success Rates Related to Temperature
187,Growth Rates under Variable Temperatures,Fish Population Metrics,Fish Reproductive Rates,Egg Viability Rates,Egg Hatch Success Rate,Water Temperature Variability,Growth Rates under Variable Temperatures
188,Geographic Distribution Shifts Due to Temperature,Fish Population Metrics,Fish Reproductive Rates,Egg Viability Rates,Egg Hatch Success Rate,Water Temperature Variability,Geographic Distribution Shifts Due to Temperature
189,Predation Levels on Eggs,Fish Population Metrics,Fish Reproductive Rates,Egg Viability Rates,Egg Hatch Success Rate,Predation Levels on Eggs,
190,Predator Density Around Spawning Sites,Fish Population Metrics,Fish Reproductive Rates,Egg Viability Rates,Egg Hatch Success Rate,Predation Levels on Eggs,Predator Density Around Spawning Sites
191,Egg Mortality Rates Due to Predation,Fish Population Metrics,Fish Reproductive Rates,Egg Viability Rates,Egg Hatch Success Rate,Predation Levels on Eggs,Egg Mortality Rates Due to Predation
192,Temporal Patterns of Egg Predation Events,Fish Population Metrics,Fish Reproductive Rates,Egg Viability Rates,Egg Hatch Success Rate,Predation Levels on Eggs,Temporal Patterns of Egg Predation Events
193,Spatial Distribution of Egg Predators,Fish Population Metrics,Fish Reproductive Rates,Egg Viability Rates,Egg Hatch Success Rate,Predation Levels on Eggs,Spatial Distribution of Egg Predators
194,Salinity Levels,Fish Population Metrics,Fish Reproductive Rates,Egg Viability Rates,Egg Hatch Success Rate,Salinity Levels,
195,Salinity Gradient Distribution,Fish Population Metrics,Fish Reproductive Rates,Egg Viability Rates,Egg Hatch Success Rate,Salinity Levels,Salinity Gradient Distribution
196,Salt Concentration in Breeding Habitats,Fish Population Metrics,Fish Reproductive Rates,Egg Viability Rates,Egg Hatch Success Rate,Salinity Levels,Salt Concentration in Breeding Habitats
197,Brackish Water Zones Size,Fish Population Metrics,Fish Reproductive Rates,Egg Viability Rates,Egg Hatch Success Rate,Salinity Levels,Brackish Water Zones Size
198,Ocean Salinity Patterns,Fish Population Metrics,Fish Reproductive Rates,Egg Viability Rates,Egg Hatch Success Rate,Salinity Levels,Ocean Salinity Patterns
199,Nutrient Availability in Spawning Areas,Fish Population Metrics,Fish Reproductive Rates,Egg Viability Rates,Egg Hatch Success Rate,Nutrient Availability in Spawning Areas,
200,Plankton Density,Fish Population Metrics,Fish Reproductive Rates,Egg Viability Rates,Egg Hatch Success Rate,Nutrient Availability in Spawning Areas,Plankton Density
201,Phytoplankton Biomass,Fish Population Metrics,Fish Reproductive Rates,Egg Viability Rates,Egg Hatch Success Rate,Nutrient Availability in Spawning Areas,Phytoplankton Biomass
202,Benthic Nutrient Levels,Fish Population Metrics,Fish Reproductive Rates,Egg Viability Rates,Egg Hatch Success Rate,Nutrient Availability in Spawning Areas,Benthic Nutrient Levels
203,Larval Survival Rates,Fish Population Metrics,Fish Reproductive Rates,Larval Survival Rates,,,
204,Larval Predator Abundance,Fish Population Metrics,Fish Reproductive Rates,Larval Survival Rates,Larval Predator Abundance,,
205,Species-specific Larval Predator Numbers,Fish Population Metrics,Fish Reproductive Rates,Larval Survival Rates,Larval Predator Abundance,Species-specific Larval Predator Numbers,
206,Larval Predator Density in Offshore Waters,Fish Population Metrics,Fish Reproductive Rates,Larval Survival Rates,Larval Predator Abundance,Species-specific Larval Predator Numbers,Larval Predator Density in Offshore Waters
207,Species-specific Predator Diversity,Fish Population Metrics,Fish Reproductive Rates,Larval Survival Rates,Larval Predator Abundance,Species-specific Larval Predator Numbers,Species-specific Predator Diversity
208,Temporal Variation in Larval Predator Presence,Fish Population Metrics,Fish Reproductive Rates,Larval Survival Rates,Larval Predator Abundance,Species-specific Larval Predator Numbers,Temporal Variation in Larval Predator Presence
209,Larval Predator Concentration in Nursery Areas,Fish Population Metrics,Fish Reproductive Rates,Larval Survival Rates,Larval Predator Abundance,Larval Predator Concentration in Nursery Areas,
210,Predator Density Variability,Fish Population Metrics,Fish Reproductive Rates,Larval Survival Rates,Larval Predator Abundance,Larval Predator Concentration in Nursery Areas,Predator Density Variability
211,Spatial Distribution Patterns of Predators,Fish Population Metrics,Fish Reproductive Rates,Larval Survival Rates,Larval Predator Abundance,Larval Predator Concentration in Nursery Areas,Spatial Distribution Patterns of Predators
212,Available Nutrient Levels,Fish Population Metrics,Fish Reproductive Rates,Larval Survival Rates,Available Nutrient Levels,,
213,Nutrient Concentration Gradients,Fish Population Metrics,Fish Reproductive Rates,Larval Survival Rates,Available Nutrient Levels,Nutrient Concentration Gradients,
214,Primary Production Rates,Fish Population Metrics,Fish Reproductive Rates,Larval Survival Rates,Available Nutrient Levels,Nutrient Concentration Gradients,Primary Production Rates
215,Zooplankton Concentrations,Fish Population Metrics,Fish Reproductive Rates,Larval Survival Rates,Available Nutrient Levels,Nutrient Concentration Gradients,Zooplankton Concentrations
216,Nutrient Assimilation Efficiency in Fish,Fish Population Metrics,Fish Reproductive Rates,Larval Survival Rates,Available Nutrient Levels,Nutrient Concentration Gradients,Nutrient Assimilation Efficiency in Fish
217,Phytoplankton Biomass Levels,Fish Population Metrics,Fish Reproductive Rates,Larval Survival Rates,Available Nutrient Levels,Phytoplankton Biomass Levels,
218,Phytoplankton Diversity,Fish Population Metrics,Fish Reproductive Rates,Larval Survival Rates,Available Nutrient Levels,Phytoplankton Biomass Levels,Phytoplankton Diversity
219,Zooplankton Abundance,Fish Population Metrics,Fish Reproductive Rates,Larval Survival Rates,Available Nutrient Levels,Phytoplankton Biomass Levels,Zooplankton Abundance
220,Chlorophyll Concentration,Fish Population Metrics,Fish Reproductive Rates,Larval Survival Rates,Available Nutrient Levels,Phytoplankton Biomass Levels,Chlorophyll Concentration
221,Fishing Effort & Utilization,Fishing Effort & Utilization,,,,,
222,Vessel Fishing Hours,Fishing Effort & Utilization,Vessel Fishing Hours,,,,
223,Engine Usage Time,Fishing Effort & Utilization,Vessel Fishing Hours,Engine Usage Time,,,
224,Fuel Consumption Rate,Fishing Effort & Utilization,Vessel Fishing Hours,Engine Usage Time,Fuel Consumption Rate,,
225,Cruise Distance,Fishing Effort & Utilization,Vessel Fishing Hours,Engine Usage Time,Fuel Consumption Rate,Cruise Distance,
226,Average Distance Travelled per Fishing Trip,Fishing Effort & Utilization,Vessel Fishing Hours,Engine Usage Time,Fuel Consumption Rate,Cruise Distance,Average Distance Travelled per Fishing Trip
227,Fuel Consumption Relative to Distance,Fishing Effort & Utilization,Vessel Fishing Hours,Engine Usage Time,Fuel Consumption Rate,Cruise Distance,Fuel Consumption Relative to Distance
228,Spatial Distribution of Fishing Grounds,Fishing Effort & Utilization,Vessel Fishing Hours,Engine Usage Time,Fuel Consumption Rate,Cruise Distance,Spatial Distribution of Fishing Grounds
229,Fishing Trip Duration,Fishing Effort & Utilization,Vessel Fishing Hours,Engine Usage Time,Fuel Consumption Rate,Fishing Trip Duration,
230,Time Spent in Fishing Zones,Fishing Effort & Utilization,Vessel Fishing Hours,Engine Usage Time,Fuel Consumption Rate,Fishing Trip Duration,Time Spent in Fishing Zones
231,Preparation and Downtime Duration,Fishing Effort & Utilization,Vessel Fishing Hours,Engine Usage Time,Fuel Consumption Rate,Fishing Trip Duration,Preparation and Downtime Duration
232,Fuel Consumption During Trips,Fishing Effort & Utilization,Vessel Fishing Hours,Engine Usage Time,Fuel Consumption Rate,Fishing Trip Duration,Fuel Consumption During Trips
233,Engine Maintenance Frequency,Fishing Effort & Utilization,Vessel Fishing Hours,Engine Usage Time,Engine Maintenance Frequency,,
234,Maintenance Interval Durations,Fishing Effort & Utilization,Vessel Fishing Hours,Engine Usage Time,Engine Maintenance Frequency,Maintenance Interval Durations,
235,Equipment Wear Rates,Fishing Effort & Utilization,Vessel Fishing Hours,Engine Usage Time,Engine Maintenance Frequency,Maintenance Interval Durations,Equipment Wear Rates
236,Vessel Downtime Durations,Fishing Effort & Utilization,Vessel Fishing Hours,Engine Usage Time,Engine Maintenance Frequency,Maintenance Interval Durations,Vessel Downtime Durations
237,Engine Service Component Counts,Fishing Effort & Utilization,Vessel Fishing Hours,Engine Usage Time,Engine Maintenance Frequency,Engine Service Component Counts,
238,Engine Component Replacements,Fishing Effort & Utilization,Vessel Fishing Hours,Engine Usage Time,Engine Maintenance Frequency,Engine Service Component Counts,Engine Component Replacements
239,Engine Component Wear Levels,Fishing Effort & Utilization,Vessel Fishing Hours,Engine Usage Time,Engine Maintenance Frequency,Engine Service Component Counts,Engine Component Wear Levels
240,Maintenance Resource Allocation,Fishing Effort & Utilization,Vessel Fishing Hours,Engine Usage Time,Engine Maintenance Frequency,Maintenance Resource Allocation,
241,Allocation of Resources for Net Repair and Replacement,Fishing Effort & Utilization,Vessel Fishing Hours,Engine Usage Time,Engine Maintenance Frequency,Maintenance Resource Allocation,Allocation of Resources for Net Repair and Replacement
242,Financial Investment in Vessel Hull Maintenance,Fishing Effort & Utilization,Vessel Fishing Hours,Engine Usage Time,Engine Maintenance Frequency,Maintenance Resource Allocation,Financial Investment in Vessel Hull Maintenance
243,Spare Parts Inventory Levels for Fishing Equipment,Fishing Effort & Utilization,Vessel Fishing Hours,Engine Usage Time,Engine Maintenance Frequency,Maintenance Resource Allocation,Spare Parts Inventory Levels for Fishing Equipment
244,Budget Allocation for Preventive Maintenance Training Programs,Fishing Effort & Utilization,Vessel Fishing Hours,Engine Usage Time,Engine Maintenance Frequency,Maintenance Resource Allocation,Budget Allocation for Preventive Maintenance Training Programs
