,topic,category 0,category 1,category 2,category 3
289,Wetland Area,Ecosystem Health Indicators,Habitat Extent,Wetland Coverage,Wetland Area
290,Waterlogged Terrain,Ecosystem Health Indicators,Habitat Extent,Wetland Coverage,Waterlogged Terrain
291,Aquatic Habitat Coverage,Ecosystem Health Indicators,Habitat Extent,Wetland Coverage,Aquatic Habitat Coverage
292,Riparian Zone Extent,Ecosystem Health Indicators,Habitat Extent,Wetland Coverage,Riparian Zone Extent
293,Estuarine Area,Ecosystem Health Indicators,Habitat Extent,Wetland Coverage,Estuarine Area
294,Hydric Soil Coverage,Ecosystem Health Indicators,Habitat Extent,Wetland Coverage,Hydric Soil Coverage
295,Grassland Spread,Ecosystem Health Indicators,Habitat Extent,Grassland Spread,
296,Soil Carbon Content,Ecosystem Health Indicators,Habitat Extent,Grassland Spread,Soil Carbon Content
297,Invasive Species Extent,Ecosystem Health Indicators,Habitat Extent,Grassland Spread,Invasive Species Extent
298,Primary Productivity,Ecosystem Health Indicators,Habitat Extent,Grassland Spread,Primary Productivity
299,Prairie Expansion,Ecosystem Health Indicators,Habitat Extent,Grassland Spread,Prairie Expansion
300,Savanna Proliferation,Ecosystem Health Indicators,Habitat Extent,Grassland Spread,Savanna Proliferation
301,Meadow Growth,Ecosystem Health Indicators,Habitat Extent,Grassland Spread,Meadow Growth
302,Steppe Distribution,Ecosystem Health Indicators,Habitat Extent,Grassland Spread,Steppe Distribution
303,Pasture Spread,Ecosystem Health Indicators,Habitat Extent,Grassland Spread,Pasture Spread
304,Grassland Proliferation,Ecosystem Health Indicators,Habitat Extent,Grassland Spread,Grassland Proliferation
305,Turf Expansion,Ecosystem Health Indicators,Habitat Extent,Grassland Spread,Turf Expansion
306,Forage Area ,Ecosystem Health Indicators,Habitat Extent,Grassland Spread,Forage Area 
307,Coral Reef Distribution,Ecosystem Health Indicators,Habitat Extent,Coral Reef Distribution,
308,Coral Reef Area,Ecosystem Health Indicators,Habitat Extent,Coral Reef Distribution,Coral Reef Area
309,Coral Species Diversity,Ecosystem Health Indicators,Habitat Extent,Coral Reef Distribution,Coral Species Diversity
310,Coral Cover Percentage,Ecosystem Health Indicators,Habitat Extent,Coral Reef Distribution,Coral Cover Percentage
311,Water Depth Range of Reefs,Ecosystem Health Indicators,Habitat Extent,Coral Reef Distribution,Water Depth Range of Reefs
312,Coral Reef Bleaching Incidents,Ecosystem Health Indicators,Habitat Extent,Coral Reef Distribution,Coral Reef Bleaching Incidents
313,Coral Habitat Distribution,Ecosystem Health Indicators,Habitat Extent,Coral Reef Distribution,Coral Habitat Distribution
314,Coral Ecosystem Spread,Ecosystem Health Indicators,Habitat Extent,Coral Reef Distribution,Coral Ecosystem Spread
315,Coral Population Distribution,Ecosystem Health Indicators,Habitat Extent,Coral Reef Distribution,Coral Population Distribution
316,Coral Biome Dispersion,Ecosystem Health Indicators,Habitat Extent,Coral Reef Distribution,Coral Biome Dispersion
317,Coral Community Distribution,Ecosystem Health Indicators,Habitat Extent,Coral Reef Distribution,Coral Community Distribution
318,Coral Formation Distribution,Ecosystem Health Indicators,Habitat Extent,Coral Reef Distribution,Coral Formation Distribution
319,Coral Reef Location Patterns,Ecosystem Health Indicators,Habitat Extent,Coral Reef Distribution,Coral Reef Location Patterns
320,Coral Reef Spatial Distribution,Ecosystem Health Indicators,Habitat Extent,Coral Reef Distribution,Coral Reef Spatial Distribution
321,Coral Reef Biogeography,Ecosystem Health Indicators,Habitat Extent,Coral Reef Distribution,Coral Reef Biogeography
322,Coral Reef Presence,Ecosystem Health Indicators,Habitat Extent,Coral Reef Distribution,Coral Reef Presence
323,Coral Reef Range,Ecosystem Health Indicators,Habitat Extent,Coral Reef Distribution,Coral Reef Range
324,Coral Reef Habitat Mapping,Ecosystem Health Indicators,Habitat Extent,Coral Reef Distribution,Coral Reef Habitat Mapping
325,Coastal Mangrove Range,Ecosystem Health Indicators,Habitat Extent,Coastal Mangrove Range,
326,Mangrove Species Diversity,Ecosystem Health Indicators,Habitat Extent,Coastal Mangrove Range,Mangrove Species Diversity
327,Mangrove Canopy Cover,Ecosystem Health Indicators,Habitat Extent,Coastal Mangrove Range,Mangrove Canopy Cover
328,Mangrove Ecosystem,Ecosystem Health Indicators,Habitat Extent,Coastal Mangrove Range,Mangrove Ecosystem
329,Coastal Wetlands,Ecosystem Health Indicators,Habitat Extent,Coastal Mangrove Range,Coastal Wetlands
330,Tidal Forests,Ecosystem Health Indicators,Habitat Extent,Coastal Mangrove Range,Tidal Forests
331,Mangrove Habitat,Ecosystem Health Indicators,Habitat Extent,Coastal Mangrove Range,Mangrove Habitat
332,Urban Green Spaces,Ecosystem Health Indicators,Habitat Extent,Urban Green Spaces,
333,Green Space Accessibility,Ecosystem Health Indicators,Habitat Extent,Urban Green Spaces,Green Space Accessibility
334,Canopy Coverage,Ecosystem Health Indicators,Habitat Extent,Urban Green Spaces,Canopy Coverage
335,Air Quality Improvement,Ecosystem Health Indicators,Habitat Extent,Urban Green Spaces,Air Quality Improvement
336,Recreational Space Availability,Ecosystem Health Indicators,Habitat Extent,Urban Green Spaces,Recreational Space Availability
337,City Parks,Ecosystem Health Indicators,Habitat Extent,Urban Green Spaces,City Parks
338,Public Gardens,Ecosystem Health Indicators,Habitat Extent,Urban Green Spaces,Public Gardens
339,Urban Parks,Ecosystem Health Indicators,Habitat Extent,Urban Green Spaces,Urban Parks
340,Greenbelts,Ecosystem Health Indicators,Habitat Extent,Urban Green Spaces,Greenbelts
341,Community Gardens,Ecosystem Health Indicators,Habitat Extent,Urban Green Spaces,Community Gardens
342,Nature Reserves,Ecosystem Health Indicators,Habitat Extent,Urban Green Spaces,Nature Reserves
343,Open Spaces,Ecosystem Health Indicators,Habitat Extent,Urban Green Spaces,Open Spaces
344,Botanical Gardens,Ecosystem Health Indicators,Habitat Extent,Urban Green Spaces,Botanical Gardens
345,Recreational Areas,Ecosystem Health Indicators,Habitat Extent,Urban Green Spaces,Recreational Areas
346,Green Corridors,Ecosystem Health Indicators,Habitat Extent,Urban Green Spaces,Green Corridors
347,Parklands,Ecosystem Health Indicators,Habitat Extent,Urban Green Spaces,Parklands
348,Urban Nature Areas,Ecosystem Health Indicators,Habitat Extent,Urban Green Spaces,Urban Nature Areas
349,Green Roofs,Ecosystem Health Indicators,Habitat Extent,Urban Green Spaces,Green Roofs
350,Plazas,Ecosystem Health Indicators,Habitat Extent,Urban Green Spaces,Plazas
351,Desert Boundaries,Ecosystem Health Indicators,Habitat Extent,Desert Boundaries,
352,Desert Vegetation Extent,Ecosystem Health Indicators,Habitat Extent,Desert Boundaries,Desert Vegetation Extent
353,Soil Moisture Levels,Ecosystem Health Indicators,Habitat Extent,Desert Boundaries,Soil Moisture Levels
354,Animal Habitat Range,Ecosystem Health Indicators,Habitat Extent,Desert Boundaries,Animal Habitat Range
355,Desert Borders,Ecosystem Health Indicators,Habitat Extent,Desert Boundaries,Desert Borders
356,Desert Limits,Ecosystem Health Indicators,Habitat Extent,Desert Boundaries,Desert Limits
357,Desert Perimeters,Ecosystem Health Indicators,Habitat Extent,Desert Boundaries,Desert Perimeters
358,Desert Edges,Ecosystem Health Indicators,Habitat Extent,Desert Boundaries,Desert Edges
359,Desert Demarcations,Ecosystem Health Indicators,Habitat Extent,Desert Boundaries,Desert Demarcations
360,Desert Frontier,Ecosystem Health Indicators,Habitat Extent,Desert Boundaries,Desert Frontier
361,Habitat Range,Ecosystem Health Indicators,Habitat Extent,Habitat Range,
362,Habitat Distribution,Ecosystem Health Indicators,Habitat Extent,Habitat Distribution,
363,Habitat Area,Ecosystem Health Indicators,Habitat Extent,Habitat Area,
364,Habitat Scope,Ecosystem Health Indicators,Habitat Extent,Habitat Scope,
365,Habitat Coverage,Ecosystem Health Indicators,Habitat Extent,Habitat Coverage,
366,Habitat Zone,Ecosystem Health Indicators,Habitat Extent,Habitat Zone,
367,Habitat Region,Ecosystem Health Indicators,Habitat Extent,Habitat Region,
368,Habitat Span,Ecosystem Health Indicators,Habitat Extent,Habitat Span,
369,Habitat Territory,Ecosystem Health Indicators,Habitat Extent,Habitat Territory,
370,Habitat Reach,Ecosystem Health Indicators,Habitat Extent,Habitat Reach,
371,Habitat Locale,Ecosystem Health Indicators,Habitat Extent,Habitat Locale,
372,Habitat Environment,Ecosystem Health Indicators,Habitat Extent,Habitat Environment,
373,Habitat Field,Ecosystem Health Indicators,Habitat Extent,Habitat Field,
374,Habitat Landscape,Ecosystem Health Indicators,Habitat Extent,Habitat Landscape,
375,Habitat Expanse,Ecosystem Health Indicators,Habitat Extent,Habitat Expanse,
376,Habitat Domain,Ecosystem Health Indicators,Habitat Extent,Habitat Domain,
377,Environmental Health Metrics,Ecosystem Health Indicators,Environmental Health Metrics,,
378,Biodiversity Indicators,Ecosystem Health Indicators,Biodiversity Indicators,,
379,Ecosystem Vitality Measures,Ecosystem Health Indicators,Ecosystem Vitality Measures,,
380,Ecological Condition Indicators,Ecosystem Health Indicators,Ecological Condition Indicators,,
381,Sustainability Metrics,Ecosystem Health Indicators,Sustainability Metrics,,
382,Ecosystem Integrity Assessments,Ecosystem Health Indicators,Ecosystem Integrity Assessments,,
383,Habitat Quality Indicators,Ecosystem Health Indicators,Habitat Quality Indicators,,
384,Ecosystem Function Metrics,Ecosystem Health Indicators,Ecosystem Function Metrics,,
385,Economic Impact Metrics,Economic Impact Metrics,,,
386,Gross Domestic Product (GDP),Economic Impact Metrics,Gross Domestic Product (GDP),,
387,Agricultural Output,Economic Impact Metrics,Gross Domestic Product (GDP),Agricultural Output,
388,Crop Yield,Economic Impact Metrics,Gross Domestic Product (GDP),Agricultural Output,Crop Yield
389,Livestock Production,Economic Impact Metrics,Gross Domestic Product (GDP),Agricultural Output,Livestock Production
390,Agricultural Export Volume,Economic Impact Metrics,Gross Domestic Product (GDP),Agricultural Output,Agricultural Export Volume
391,Irrigated Land Area,Economic Impact Metrics,Gross Domestic Product (GDP),Agricultural Output,Irrigated Land Area
392,Use of Agrochemicals,Economic Impact Metrics,Gross Domestic Product (GDP),Agricultural Output,Use of Agrochemicals
393,Water Consumption in Agriculture,Economic Impact Metrics,Gross Domestic Product (GDP),Agricultural Output,Water Consumption in Agriculture
394,Farm Income Levels,Economic Impact Metrics,Gross Domestic Product (GDP),Agricultural Output,Farm Income Levels
395,Farm Production,Economic Impact Metrics,Gross Domestic Product (GDP),Agricultural Output,Farm Production
396,Agricultural Production,Economic Impact Metrics,Gross Domestic Product (GDP),Agricultural Output,Agricultural Production
397,Harvest Volume,Economic Impact Metrics,Gross Domestic Product (GDP),Agricultural Output,Harvest Volume
398,Yield Output,Economic Impact Metrics,Gross Domestic Product (GDP),Agricultural Output,Yield Output
399,Field Output,Economic Impact Metrics,Gross Domestic Product (GDP),Agricultural Output,Field Output
400,Farm Yield,Economic Impact Metrics,Gross Domestic Product (GDP),Agricultural Output,Farm Yield
401,Produce Quantity,Economic Impact Metrics,Gross Domestic Product (GDP),Agricultural Output,Produce Quantity
402,Agricultural Yield,Economic Impact Metrics,Gross Domestic Product (GDP),Agricultural Output,Agricultural Yield
403,Crop Production,Economic Impact Metrics,Gross Domestic Product (GDP),Agricultural Output,Crop Production
404,Farm Output,Economic Impact Metrics,Gross Domestic Product (GDP),Agricultural Output,Farm Output
405,Harvest Output,Economic Impact Metrics,Gross Domestic Product (GDP),Agricultural Output,Harvest Output
406,Agricultural Efficiency,Economic Impact Metrics,Gross Domestic Product (GDP),Agricultural Output,Agricultural Efficiency
407,Yield Performance,Economic Impact Metrics,Gross Domestic Product (GDP),Agricultural Output,Yield Performance
408,Produce Output,Economic Impact Metrics,Gross Domestic Product (GDP),Agricultural Output,Produce Output
409,Farming Results,Economic Impact Metrics,Gross Domestic Product (GDP),Agricultural Output,Farming Results
410,Manufacturing Output,Economic Impact Metrics,Gross Domestic Product (GDP),Manufacturing Output,
411,Factory Production Levels,Economic Impact Metrics,Gross Domestic Product (GDP),Manufacturing Output,Factory Production Levels
412,Manufacturing Employment,Economic Impact Metrics,Gross Domestic Product (GDP),Manufacturing Output,Manufacturing Employment
413,Supply Chain Efficiency,Economic Impact Metrics,Gross Domestic Product (GDP),Manufacturing Output,Supply Chain Efficiency
414,Manufactured Goods Inventory,Economic Impact Metrics,Gross Domestic Product (GDP),Manufacturing Output,Manufactured Goods Inventory
415,Capital Investment in Manufacturing,Economic Impact Metrics,Gross Domestic Product (GDP),Manufacturing Output,Capital Investment in Manufacturing
416,Production Volume,Economic Impact Metrics,Gross Domestic Product (GDP),Manufacturing Output,Production Volume
417,Manufactured Goods,Economic Impact Metrics,Gross Domestic Product (GDP),Manufacturing Output,Manufactured Goods
418,Output Production,Economic Impact Metrics,Gross Domestic Product (GDP),Manufacturing Output,Output Production
419,Fabrication Output,Economic Impact Metrics,Gross Domestic Product (GDP),Manufacturing Output,Fabrication Output
420,Industrial Output,Economic Impact Metrics,Gross Domestic Product (GDP),Manufacturing Output,Industrial Output
421,Manufacturing Yield,Economic Impact Metrics,Gross Domestic Product (GDP),Manufacturing Output,Manufacturing Yield
422,Production Output,Economic Impact Metrics,Gross Domestic Product (GDP),Manufacturing Output,Production Output
423,Goods Production,Economic Impact Metrics,Gross Domestic Product (GDP),Manufacturing Output,Goods Production
424,Output Level,Economic Impact Metrics,Gross Domestic Product (GDP),Manufacturing Output,Output Level
425,Manufacturing Production,Economic Impact Metrics,Gross Domestic Product (GDP),Manufacturing Output,Manufacturing Production
426,Output Quantity,Economic Impact Metrics,Gross Domestic Product (GDP),Manufacturing Output,Output Quantity
427,Factory Output,Economic Impact Metrics,Gross Domestic Product (GDP),Manufacturing Output,Factory Output
428,Service Sector Production,Economic Impact Metrics,Gross Domestic Product (GDP),Service Sector Production,
429,Tourism Activity Levels,Economic Impact Metrics,Gross Domestic Product (GDP),Service Sector Production,Tourism Activity Levels
430,Professional Services Output,Economic Impact Metrics,Gross Domestic Product (GDP),Service Sector Production,Professional Services Output
431,Healthcare Services Delivery,Economic Impact Metrics,Gross Domestic Product (GDP),Service Sector Production,Healthcare Services Delivery
432,Tertiary Sector Output,Economic Impact Metrics,Gross Domestic Product (GDP),Service Sector Production,Tertiary Sector Output
433,Service Industry Output,Economic Impact Metrics,Gross Domestic Product (GDP),Service Sector Production,Service Industry Output
