,topic,category 0,category 1,category 2,category 3,category 4,category 5
202,Water Temperature Exposure,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Juvenile Growth Rate,Water Temperature Exposure,
203,Thermal Habitat Range,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Juvenile Growth Rate,Water Temperature Exposure,Thermal Habitat Range
204,Thermal Stress Thresholds,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Juvenile Growth Rate,Water Temperature Exposure,Thermal Stress Thresholds
205,Thermal Adaptation Capacity,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Juvenile Growth Rate,Water Temperature Exposure,Thermal Adaptation Capacity
206,Spawning Temperature Suitability,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Juvenile Growth Rate,Water Temperature Exposure,Spawning Temperature Suitability
207,Thermal Water Exposure,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Juvenile Growth Rate,Water Temperature Exposure,Thermal Water Exposure
208,Aquatic Temperature Influence,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Juvenile Growth Rate,Water Temperature Exposure,Aquatic Temperature Influence
209,Water Heat Exposure,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Juvenile Growth Rate,Water Temperature Exposure,Water Heat Exposure
210,Hydric Temperature Interaction,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Juvenile Growth Rate,Water Temperature Exposure,Hydric Temperature Interaction
211,Liquid Temperature Exposure,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Juvenile Growth Rate,Water Temperature Exposure,Liquid Temperature Exposure
212,Water Thermal Environment,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Juvenile Growth Rate,Water Temperature Exposure,Water Thermal Environment
213,Temperature in Aquatic Settings,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Juvenile Growth Rate,Water Temperature Exposure,Temperature in Aquatic Settings
214,Hydrological Temperature Impact,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Juvenile Growth Rate,Water Temperature Exposure,Hydrological Temperature Impact
215,Water Heat Interaction,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Juvenile Growth Rate,Water Temperature Exposure,Water Heat Interaction
216,Aquatic Thermal Exposure,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Juvenile Growth Rate,Water Temperature Exposure,Aquatic Thermal Exposure
217,Temperature Variation in Water,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Juvenile Growth Rate,Water Temperature Exposure,Temperature Variation in Water
218,Water Temperature Interaction,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Juvenile Growth Rate,Water Temperature Exposure,Water Temperature Interaction
219,Thermal Conditions in Water,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Juvenile Growth Rate,Water Temperature Exposure,Thermal Conditions in Water
220,Chemical Exposure,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Juvenile Growth Rate,Chemical Exposure,
221,Toxic Chemical Accumulation,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Juvenile Growth Rate,Chemical Exposure,Toxic Chemical Accumulation
222,Metal Contaminant Levels,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Juvenile Growth Rate,Chemical Exposure,Metal Contaminant Levels
223,Chemical Contact,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Juvenile Growth Rate,Chemical Exposure,Chemical Contact
224,Chemical Interaction,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Juvenile Growth Rate,Chemical Exposure,Chemical Interaction
225,Toxic Exposure,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Juvenile Growth Rate,Chemical Exposure,Toxic Exposure
226,Hazardous Material Exposure,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Juvenile Growth Rate,Chemical Exposure,Hazardous Material Exposure
227,Chemical Ingestion,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Juvenile Growth Rate,Chemical Exposure,Chemical Ingestion
228,Chemical Inhalation,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Juvenile Growth Rate,Chemical Exposure,Chemical Inhalation
229,Environmental Contamination,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Juvenile Growth Rate,Chemical Exposure,Environmental Contamination
230,Youth Development Rate,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Juvenile Growth Rate,Youth Development Rate,
231,Young Growth Rate,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Juvenile Growth Rate,Young Growth Rate,
232,Adolescent Growth Rate,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Juvenile Growth Rate,Adolescent Growth Rate,
233,Early Growth Rate,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Juvenile Growth Rate,Early Growth Rate,
234,Juvenile Development Speed,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Juvenile Growth Rate,Juvenile Development Speed,
235,Child Growth Rate,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Juvenile Growth Rate,Child Growth Rate,
236,Growth Velocity in Youth,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Juvenile Growth Rate,Growth Velocity in Youth,
237,Youngster Growth Rate,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Juvenile Growth Rate,Youngster Growth Rate,
238,Prepubescent Growth Rate,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Juvenile Growth Rate,Prepubescent Growth Rate,
239,Infant Growth Rate,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Juvenile Growth Rate,Infant Growth Rate,
240,Youth Recruitment Rates,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Youth Recruitment Rates,,
241,Youngster Enrollment Rates,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Youngster Enrollment Rates,,
242,Adolescent Recruitment Levels,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Adolescent Recruitment Levels,,
243,Minor Recruitment Statistics,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Minor Recruitment Statistics,,
244,Juvenile Enrollment Rates,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Juvenile Enrollment Rates,,
245,Youth Participation Rates,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Youth Participation Rates,,
246,Young Talent Acquisition Rates,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Young Talent Acquisition Rates,,
247,Child Recruitment Metrics,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Child Recruitment Metrics,,
248,Teenage Recruitment Rates,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Teenage Recruitment Rates,,
249,Underage Enrollment Figures,Fish Population Metrics,Fish Abundance,Juvenile Recruitment Rates,Underage Enrollment Figures,,
250,Mortality Rates,Fish Population Metrics,Fish Abundance,Mortality Rates,,,
251,Energy Device Collision Incidents,Fish Population Metrics,Fish Abundance,Mortality Rates,Energy Device Collision Incidents,,
252,Reported Collision Injuries,Fish Population Metrics,Fish Abundance,Mortality Rates,Energy Device Collision Incidents,Reported Collision Injuries,
253,Injury Frequency per Fish Population,Fish Population Metrics,Fish Abundance,Mortality Rates,Energy Device Collision Incidents,Reported Collision Injuries,Injury Frequency per Fish Population
254,Severity of Collision Injuries,Fish Population Metrics,Fish Abundance,Mortality Rates,Energy Device Collision Incidents,Reported Collision Injuries,Severity of Collision Injuries
255,Location-specific Injury Reports,Fish Population Metrics,Fish Abundance,Mortality Rates,Energy Device Collision Incidents,Reported Collision Injuries,Location-specific Injury Reports
256,Documented accident injuries,Fish Population Metrics,Fish Abundance,Mortality Rates,Energy Device Collision Incidents,Reported Collision Injuries,Documented accident injuries
257,Recorded crash injuries,Fish Population Metrics,Fish Abundance,Mortality Rates,Energy Device Collision Incidents,Reported Collision Injuries,Recorded crash injuries
258,Noted collision-related injuries,Fish Population Metrics,Fish Abundance,Mortality Rates,Energy Device Collision Incidents,Reported Collision Injuries,Noted collision-related injuries
259,Filed traffic accident injuries,Fish Population Metrics,Fish Abundance,Mortality Rates,Energy Device Collision Incidents,Reported Collision Injuries,Filed traffic accident injuries
260,Registered vehicular injuries,Fish Population Metrics,Fish Abundance,Mortality Rates,Energy Device Collision Incidents,Reported Collision Injuries,Registered vehicular injuries
261,Reported crash-related injuries,Fish Population Metrics,Fish Abundance,Mortality Rates,Energy Device Collision Incidents,Reported Collision Injuries,Reported crash-related injuries
262,Verified collision injuries,Fish Population Metrics,Fish Abundance,Mortality Rates,Energy Device Collision Incidents,Reported Collision Injuries,Verified collision injuries
263,Cataloged accident-related injuries,Fish Population Metrics,Fish Abundance,Mortality Rates,Energy Device Collision Incidents,Reported Collision Injuries,Cataloged accident-related injuries
264,Reported traffic injuries,Fish Population Metrics,Fish Abundance,Mortality Rates,Energy Device Collision Incidents,Reported Collision Injuries,Reported traffic injuries
265,Logged crash injuries,Fish Population Metrics,Fish Abundance,Mortality Rates,Energy Device Collision Incidents,Reported Collision Injuries,Logged crash injuries
266,Species-Specific Collision Rates,Fish Population Metrics,Fish Abundance,Mortality Rates,Energy Device Collision Incidents,Species-Specific Collision Rates,
267,Collision Frequency for Species X,Fish Population Metrics,Fish Abundance,Mortality Rates,Energy Device Collision Incidents,Species-Specific Collision Rates,Collision Frequency for Species X
268,Species Y Avoidance Behavior,Fish Population Metrics,Fish Abundance,Mortality Rates,Energy Device Collision Incidents,Species-Specific Collision Rates,Species Y Avoidance Behavior
269,Taxon-Specific Impact Frequencies,Fish Population Metrics,Fish Abundance,Mortality Rates,Energy Device Collision Incidents,Species-Specific Collision Rates,Taxon-Specific Impact Frequencies
270,Species-Dependent Collision Rates,Fish Population Metrics,Fish Abundance,Mortality Rates,Energy Device Collision Incidents,Species-Specific Collision Rates,Species-Dependent Collision Rates
271,Group-Specific Collision Incidences,Fish Population Metrics,Fish Abundance,Mortality Rates,Energy Device Collision Incidents,Species-Specific Collision Rates,Group-Specific Collision Incidences
272,Species-Targeted Collision Statistics,Fish Population Metrics,Fish Abundance,Mortality Rates,Energy Device Collision Incidents,Species-Specific Collision Rates,Species-Targeted Collision Statistics
273,Taxonomic Collision Rates,Fish Population Metrics,Fish Abundance,Mortality Rates,Energy Device Collision Incidents,Species-Specific Collision Rates,Taxonomic Collision Rates
274,Species-Centric Impact Rates,Fish Population Metrics,Fish Abundance,Mortality Rates,Energy Device Collision Incidents,Species-Specific Collision Rates,Species-Centric Impact Rates
275,Organism-Specific Collision Frequencies,Fish Population Metrics,Fish Abundance,Mortality Rates,Energy Device Collision Incidents,Species-Specific Collision Rates,Organism-Specific Collision Frequencies
276,Energy Equipment Impact Events,Fish Population Metrics,Fish Abundance,Mortality Rates,Energy Device Collision Incidents,Energy Equipment Impact Events,
277,Power Device Crash Incidents,Fish Population Metrics,Fish Abundance,Mortality Rates,Energy Device Collision Incidents,Power Device Crash Incidents,
278,Energy Apparatus Collision Cases,Fish Population Metrics,Fish Abundance,Mortality Rates,Energy Device Collision Incidents,Energy Apparatus Collision Cases,
279,Power Equipment Collision Events,Fish Population Metrics,Fish Abundance,Mortality Rates,Energy Device Collision Incidents,Power Equipment Collision Events,
280,Energy Device Accident Reports,Fish Population Metrics,Fish Abundance,Mortality Rates,Energy Device Collision Incidents,Energy Device Accident Reports,
281,Power Machinery Impact Incidents,Fish Population Metrics,Fish Abundance,Mortality Rates,Energy Device Collision Incidents,Power Machinery Impact Incidents,
282,Energy System Collision Incidents,Fish Population Metrics,Fish Abundance,Mortality Rates,Energy Device Collision Incidents,Energy System Collision Incidents,
283,Acoustic Disturbance-Related Deaths,Fish Population Metrics,Fish Abundance,Mortality Rates,Acoustic Disturbance-Related Deaths,,
284,Proportion of Fish Populations with Hearing Damage,Fish Population Metrics,Fish Abundance,Mortality Rates,Acoustic Disturbance-Related Deaths,Proportion of Fish Populations with Hearing Damage,
285,Hearing Sensitivity Levels in Fish,Fish Population Metrics,Fish Abundance,Mortality Rates,Acoustic Disturbance-Related Deaths,Proportion of Fish Populations with Hearing Damage,Hearing Sensitivity Levels in Fish
286,Prevalence of Auditory Tissue Damage,Fish Population Metrics,Fish Abundance,Mortality Rates,Acoustic Disturbance-Related Deaths,Proportion of Fish Populations with Hearing Damage,Prevalence of Auditory Tissue Damage
287,Distribution of Damaged Hearing Across Species,Fish Population Metrics,Fish Abundance,Mortality Rates,Acoustic Disturbance-Related Deaths,Proportion of Fish Populations with Hearing Damage,Distribution of Damaged Hearing Across Species
288,Reproductive Success of Hearing-Impaired Fish,Fish Population Metrics,Fish Abundance,Mortality Rates,Acoustic Disturbance-Related Deaths,Proportion of Fish Populations with Hearing Damage,Reproductive Success of Hearing-Impaired Fish
289,Percentage of Fish Populations with Auditory Impairment,Fish Population Metrics,Fish Abundance,Mortality Rates,Acoustic Disturbance-Related Deaths,Proportion of Fish Populations with Hearing Damage,Percentage of Fish Populations with Auditory Impairment
290,Ratio of Fish Groups Affected by Hearing Loss,Fish Population Metrics,Fish Abundance,Mortality Rates,Acoustic Disturbance-Related Deaths,Proportion of Fish Populations with Hearing Damage,Ratio of Fish Groups Affected by Hearing Loss
291,Fraction of Fish Species with Hearing Damage,Fish Population Metrics,Fish Abundance,Mortality Rates,Acoustic Disturbance-Related Deaths,Proportion of Fish Populations with Hearing Damage,Fraction of Fish Species with Hearing Damage
