,topic,category 0,category 1,category 2,category 3,category 4,category 5
159,Voter ID Issuance in Metropolitan Centers,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Urban Voter ID Issuance Rates,Voter ID Issuance in Metropolitan Centers
160,Voter ID Issuance for Urban Migrants,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Urban Voter ID Issuance Rates,Voter ID Issuance for Urban Migrants
161,Voter ID Issuance in Urban High-Density Areas,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Urban Voter ID Issuance Rates,Voter ID Issuance in Urban High-Density Areas
162,City Voter Identification Distribution,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Urban Voter ID Issuance Rates,City Voter Identification Distribution
163,Metropolitan Voter ID Allocation Rates,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Urban Voter ID Issuance Rates,Metropolitan Voter ID Allocation Rates
164,Urban Elector ID Issuance Statistics,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Urban Voter ID Issuance Rates,Urban Elector ID Issuance Statistics
165,Municipal Voter Identification Rates,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Urban Voter ID Issuance Rates,Municipal Voter Identification Rates
166,Urban Elector ID Distribution Figures,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Urban Voter ID Issuance Rates,Urban Elector ID Distribution Figures
167,City Voter ID Provision Rates,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Urban Voter ID Issuance Rates,City Voter ID Provision Rates
168,Metropolitan Voter ID Issuance Metrics,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Urban Voter ID Issuance Rates,Metropolitan Voter ID Issuance Metrics
169,Urban Voter Identification Rates,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Urban Voter ID Issuance Rates,Urban Voter Identification Rates
170,City Elector ID Issuance Levels,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Urban Voter ID Issuance Rates,City Elector ID Issuance Levels
171,Urban Voter ID Distribution Rates,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Urban Voter ID Issuance Rates,Urban Voter ID Distribution Rates
172,Voter ID Issuance Rates for Women,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Voter ID Issuance Rates for Women,
173,Rural Voter ID Issuance Rates for Women,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Voter ID Issuance Rates for Women,Rural Voter ID Issuance Rates for Women
174,Voter ID Issuance Rates for Women in Higher Education,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Voter ID Issuance Rates for Women,Voter ID Issuance Rates for Women in Higher Education
175,Voter ID Issuance Rates for Married Women,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Voter ID Issuance Rates for Women,Voter ID Issuance Rates for Married Women
176,Female Voter ID Distribution Rates,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Voter ID Issuance Rates for Women,Female Voter ID Distribution Rates
177,Women's Voter ID Allocation Statistics,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Voter ID Issuance Rates for Women,Women's Voter ID Allocation Statistics
178,Voter Identification Issuance for Women,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Voter ID Issuance Rates for Women,Voter Identification Issuance for Women
179,Rates of Voter ID Issuance Among Women,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Voter ID Issuance Rates for Women,Rates of Voter ID Issuance Among Women
180,Women's Voter Identification Rates,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Voter ID Issuance Rates for Women,Women's Voter Identification Rates
181,Female Voter ID Provision Rates,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Voter ID Issuance Rates for Women,Female Voter ID Provision Rates
182,Voter ID Access for Women,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Voter ID Issuance Rates for Women,Voter ID Access for Women
183,Statistics on Women's Voter ID Issuance,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Voter ID Issuance Rates for Women,Statistics on Women's Voter ID Issuance
184,Voter ID Distribution Rates for Females,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Voter ID Issuance Rates for Women,Voter ID Distribution Rates for Females
185,Issuance Rates of Voter IDs to Women,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Voter ID Issuance Rates for Women,Issuance Rates of Voter IDs to Women
186,Voter ID Issuance for First-Time Voters,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Voter ID Issuance for First-Time Voters,
187,Voter ID Issuance in Rural West Java,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Voter ID Issuance for First-Time Voters,Voter ID Issuance in Rural West Java
188,Student Voter ID Issuance,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Voter ID Issuance for First-Time Voters,Student Voter ID Issuance
189,Voter ID Issuance at Educational Institutions,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Voter ID Issuance for First-Time Voters,Voter ID Issuance at Educational Institutions
190,First-Time Voter Identification Issuance,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Voter ID Issuance for First-Time Voters,First-Time Voter Identification Issuance
191,Initial Voter ID Distribution,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Voter ID Issuance for First-Time Voters,Initial Voter ID Distribution
192,New Voter ID Allocation,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Voter ID Issuance for First-Time Voters,New Voter ID Allocation
193,Voter ID Creation for New Registrants,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Voter ID Issuance for First-Time Voters,Voter ID Creation for New Registrants
194,First-Time Elector ID Processing,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Voter ID Issuance for First-Time Voters,First-Time Elector ID Processing
195,Voter Identification for First-Time Participants,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Voter ID Issuance for First-Time Voters,Voter Identification for First-Time Participants
196,New Voter Credential Issuance,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Voter ID Issuance for First-Time Voters,New Voter Credential Issuance
197,First-Time Voter ID Provision,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Voter ID Issuance for First-Time Voters,First-Time Voter ID Provision
198,Voter Registration ID for New Voters,Political Indicators,Voter Turnout in Local Elections,Voter Registration Rates,Voter ID Issuance Rates,Voter ID Issuance for First-Time Voters,Voter Registration ID for New Voters
